id,title,budget,genres,cast,revenue
2477,Mock Movie 2477,77517545.2824129,"[{""id"": 76, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 118"", ""character"": ""Character 41""}, {""name"": ""Actor 37"", ""character"": ""Character 20""}, {""name"": ""Actor 86"", ""character"": ""Character 77""}, {""name"": ""Actor 117"", ""character"": ""Character 65""}, {""name"": ""Actor 138"", ""character"": ""Character 8""}, {""name"": ""Actor 95"", ""character"": ""Character 4""}, {""name"": ""Actor 45"", ""character"": ""Character 80""}, {""name"": ""Actor 50"", ""character"": ""Character 25""}]",161835683.19558677
2478,Mock Movie 2478,35618895.00658925,"[{""id"": 26, ""name"": ""Drama""}, {""id"": 46, ""name"": ""Science Fiction""}, {""id"": 71, ""name"": ""Horror""}, {""id"": 22, ""name"": ""Comedy""}]","[{""name"": ""Actor 89"", ""character"": ""Character 24""}, {""name"": ""Actor 81"", ""character"": ""Character 9""}, {""name"": ""Actor 133"", ""character"": ""Character 72""}, {""name"": ""Actor 48"", ""character"": ""Character 15""}]",62397262.14211582
2479,Mock Movie 2479,69640873.635972,"[{""id"": 13, ""name"": ""Adventure""}, {""id"": 65, ""name"": ""Action""}, {""id"": 68, ""name"": ""Thriller""}, {""id"": 70, ""name"": ""Romance""}]","[{""name"": ""Actor 51"", ""character"": ""Character 26""}, {""name"": ""Actor 30"", ""character"": ""Character 25""}, {""name"": ""Actor 54"", ""character"": ""Character 52""}, {""name"": ""Actor 25"", ""character"": ""Character 38""}, {""name"": ""Actor 101"", ""character"": ""Character 21""}, {""name"": ""Actor 77"", ""character"": ""Character 45""}, {""name"": ""Actor 81"", ""character"": ""Character 42""}, {""name"": ""Actor 63"", ""character"": ""Character 2""}, {""name"": ""Actor 142"", ""character"": ""Character 29""}]",214265138.77486268
2480,Mock Movie 2480,58931798.149634644,"[{""id"": 22, ""name"": ""Adventure""}, {""id"": 30, ""name"": ""Action""}]","[{""name"": ""Actor 77"", ""character"": ""Character 74""}, {""name"": ""Actor 104"", ""character"": ""Character 98""}, {""name"": ""Actor 116"", ""character"": ""Character 97""}, {""name"": ""Actor 84"", ""character"": ""Character 58""}, {""name"": ""Actor 18"", ""character"": ""Character 61""}, {""name"": ""Actor 75"", ""character"": ""Character 6""}, {""name"": ""Actor 149"", ""character"": ""Character 30""}, {""name"": ""Actor 92"", ""character"": ""Character 13""}]",208943037.52190003
2481,Mock Movie 2481,70665920.85169315,"[{""id"": 57, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]","[{""name"": ""Actor 11"", ""character"": ""Character 40""}, {""name"": ""Actor 18"", ""character"": ""Character 48""}, {""name"": ""Actor 69"", ""character"": ""Character 50""}, {""name"": ""Actor 56"", ""character"": ""Character 25""}, {""name"": ""Actor 85"", ""character"": ""Character 51""}]",113728731.93726523
2482,Mock Movie 2482,2954577.8225421533,"[{""id"": 65, ""name"": ""Romance""}, {""id"": 40, ""name"": ""Fantasy""}]","[{""name"": ""Actor 77"", ""character"": ""Character 53""}, {""name"": ""Actor 80"", ""character"": ""Character 58""}, {""name"": ""Actor 149"", ""character"": ""Character 98""}, {""name"": ""Actor 130"", ""character"": ""Character 25""}, {""name"": ""Actor 30"", ""character"": ""Character 73""}, {""name"": ""Actor 8"", ""character"": ""Character 18""}, {""name"": ""Actor 104"", ""character"": ""Character 82""}, {""name"": ""Actor 50"", ""character"": ""Character 4""}, {""name"": ""Actor 34"", ""character"": ""Character 49""}]",14266211.590358535
2483,Mock Movie 2483,1000000.0,"[{""id"": 88, ""name"": ""Comedy""}, {""id"": 88, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Animation""}]","[{""name"": ""Actor 23"", ""character"": ""Character 34""}, {""name"": ""Actor 45"", ""character"": ""Character 28""}, {""name"": ""Actor 69"", ""character"": ""Character 83""}, {""name"": ""Actor 115"", ""character"": ""Character 98""}]",4036127.193612206
2484,Mock Movie 2484,49172338.318035394,"[{""id"": 83, ""name"": ""Animation""}, {""id"": 84, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""Comedy""}, {""id"": 74, ""name"": ""Action""}]","[{""name"": ""Actor 35"", ""character"": ""Character 76""}, {""name"": ""Actor 31"", ""character"": ""Character 97""}, {""name"": ""Actor 25"", ""character"": ""Character 77""}, {""name"": ""Actor 36"", ""character"": ""Character 6""}, {""name"": ""Actor 5"", ""character"": ""Character 14""}, {""name"": ""Actor 56"", ""character"": ""Character 48""}, {""name"": ""Actor 131"", ""character"": ""Character 1""}, {""name"": ""Actor 39"", ""character"": ""Character 100""}, {""name"": ""Actor 130"", ""character"": ""Character 86""}, {""name"": ""Actor 50"", ""character"": ""Character 100""}]",100852965.95940997
2485,Mock Movie 2485,1000000.0,"[{""id"": 20, ""name"": ""Science Fiction""}, {""id"": 65, ""name"": ""Thriller""}, {""id"": 81, ""name"": ""Romance""}]","[{""name"": ""Actor 100"", ""character"": ""Character 31""}, {""name"": ""Actor 132"", ""character"": ""Character 5""}, {""name"": ""Actor 9"", ""character"": ""Character 40""}]",5395759.295468999
2486,Mock Movie 2486,27720269.94732339,"[{""id"": 97, ""name"": ""Horror""}]","[{""name"": ""Actor 108"", ""character"": ""Character 28""}, {""name"": ""Actor 134"", ""character"": ""Character 31""}, {""name"": ""Actor 5"", ""character"": ""Character 54""}, {""name"": ""Actor 21"", ""character"": ""Character 1""}, {""name"": ""Actor 52"", ""character"": ""Character 46""}, {""name"": ""Actor 31"", ""character"": ""Character 64""}, {""name"": ""Actor 71"", ""character"": ""Character 34""}]",73460908.09198086
2487,Mock Movie 2487,1000000.0,"[{""id"": 54, ""name"": ""Adventure""}]","[{""name"": ""Actor 148"", ""character"": ""Character 80""}, {""name"": ""Actor 86"", ""character"": ""Character 85""}, {""name"": ""Actor 34"", ""character"": ""Character 7""}, {""name"": ""Actor 21"", ""character"": ""Character 78""}, {""name"": ""Actor 122"", ""character"": ""Character 9""}, {""name"": ""Actor 28"", ""character"": ""Character 31""}, {""name"": ""Actor 98"", ""character"": ""Character 49""}]",3793544.574441561
2488,Mock Movie 2488,83939126.33109638,"[{""id"": 57, ""name"": ""Horror""}, {""id"": 83, ""name"": ""Comedy""}, {""id"": 48, ""name"": ""Action""}, {""id"": 79, ""name"": ""Romance""}]","[{""name"": ""Actor 102"", ""character"": ""Character 2""}, {""name"": ""Actor 7"", ""character"": ""Character 14""}, {""name"": ""Actor 146"", ""character"": ""Character 97""}, {""name"": ""Actor 20"", ""character"": ""Character 11""}, {""name"": ""Actor 108"", ""character"": ""Character 44""}, {""name"": ""Actor 134"", ""character"": ""Character 85""}]",236619719.41182163
2489,Mock Movie 2489,73105437.52894509,"[{""id"": 59, ""name"": ""Animation""}]","[{""name"": ""Actor 54"", ""character"": ""Character 8""}, {""name"": ""Actor 77"", ""character"": ""Character 1""}, {""name"": ""Actor 94"", ""character"": ""Character 75""}, {""name"": ""Actor 51"", ""character"": ""Character 53""}, {""name"": ""Actor 69"", ""character"": ""Character 5""}, {""name"": ""Actor 127"", ""character"": ""Character 15""}, {""name"": ""Actor 33"", ""character"": ""Character 48""}]",175419438.26720122
2490,Mock Movie 2490,52262957.57352184,"[{""id"": 38, ""name"": ""Horror""}]","[{""name"": ""Actor 89"", ""character"": ""Character 70""}, {""name"": ""Actor 111"", ""character"": ""Character 95""}, {""name"": ""Actor 45"", ""character"": ""Character 72""}, {""name"": ""Actor 79"", ""character"": ""Character 83""}, {""name"": ""Actor 144"", ""character"": ""Character 89""}]",70619228.28269297
2491,Mock Movie 2491,10448658.698592514,"[{""id"": 43, ""name"": ""Animation""}, {""id"": 62, ""name"": ""Thriller""}, {""id"": 45, ""name"": ""Action""}]","[{""name"": ""Actor 83"", ""character"": ""Character 5""}, {""name"": ""Actor 92"", ""character"": ""Character 43""}, {""name"": ""Actor 25"", ""character"": ""Character 98""}, {""name"": ""Actor 104"", ""character"": ""Character 82""}, {""name"": ""Actor 146"", ""character"": ""Character 58""}, {""name"": ""Actor 54"", ""character"": ""Character 97""}, {""name"": ""Actor 42"", ""character"": ""Character 87""}, {""name"": ""Actor 73"", ""character"": ""Character 38""}]",41493638.97704394
2492,Mock Movie 2492,1000000.0,"[{""id"": 82, ""name"": ""Horror""}, {""id"": 22, ""name"": ""Drama""}]","[{""name"": ""Actor 61"", ""character"": ""Character 10""}, {""name"": ""Actor 132"", ""character"": ""Character 89""}, {""name"": ""Actor 149"", ""character"": ""Character 51""}]",1492482.8954304662
2493,Mock Movie 2493,1000000.0,"[{""id"": 74, ""name"": ""Action""}, {""id"": 52, ""name"": ""Horror""}, {""id"": 96, ""name"": ""Comedy""}, {""id"": 74, ""name"": ""Animation""}]","[{""name"": ""Actor 136"", ""character"": ""Character 100""}, {""name"": ""Actor 11"", ""character"": ""Character 70""}, {""name"": ""Actor 67"", ""character"": ""Character 82""}, {""name"": ""Actor 49"", ""character"": ""Character 42""}, {""name"": ""Actor 37"", ""character"": ""Character 62""}, {""name"": ""Actor 4"", ""character"": ""Character 66""}, {""name"": ""Actor 9"", ""character"": ""Character 26""}, {""name"": ""Actor 132"", ""character"": ""Character 78""}, {""name"": ""Actor 84"", ""character"": ""Character 92""}]",4548907.096683536
2494,Mock Movie 2494,20641856.40800537,"[{""id"": 37, ""name"": ""Thriller""}, {""id"": 67, ""name"": ""Action""}]","[{""name"": ""Actor 53"", ""character"": ""Character 67""}, {""name"": ""Actor 22"", ""character"": ""Character 46""}, {""name"": ""Actor 40"", ""character"": ""Character 27""}, {""name"": ""Actor 14"", ""character"": ""Character 89""}, {""name"": ""Actor 95"", ""character"": ""Character 8""}, {""name"": ""Actor 142"", ""character"": ""Character 59""}, {""name"": ""Actor 143"", ""character"": ""Character 33""}, {""name"": ""Actor 105"", ""character"": ""Character 67""}, {""name"": ""Actor 146"", ""character"": ""Character 59""}, {""name"": ""Actor 79"", ""character"": ""Character 71""}]",70201784.2867292
2495,Mock Movie 2495,64355234.36828248,"[{""id"": 54, ""name"": ""Animation""}]","[{""name"": ""Actor 71"", ""character"": ""Character 96""}, {""name"": ""Actor 4"", ""character"": ""Character 10""}, {""name"": ""Actor 82"", ""character"": ""Character 71""}, {""name"": ""Actor 15"", ""character"": ""Character 13""}]",295235396.1520772
2496,Mock Movie 2496,28079045.258154847,"[{""id"": 14, ""name"": ""Adventure""}, {""id"": 45, ""name"": ""Thriller""}, {""id"": 75, ""name"": ""Action""}, {""id"": 55, ""name"": ""Fantasy""}]","[{""name"": ""Actor 28"", ""character"": ""Character 93""}, {""name"": ""Actor 35"", ""character"": ""Character 75""}, {""name"": ""Actor 50"", ""character"": ""Character 37""}, {""name"": ""Actor 65"", ""character"": ""Character 87""}, {""name"": ""Actor 130"", ""character"": ""Character 42""}, {""name"": ""Actor 27"", ""character"": ""Character 22""}, {""name"": ""Actor 3"", ""character"": ""Character 41""}]",109288372.97205111
2497,Mock Movie 2497,57505006.15898593,"[{""id"": 20, ""name"": ""Comedy""}, {""id"": 44, ""name"": ""Horror""}, {""id"": 44, ""name"": ""Fantasy""}, {""id"": 22, ""name"": ""Drama""}]","[{""name"": ""Actor 145"", ""character"": ""Character 8""}, {""name"": ""Actor 139"", ""character"": ""Character 79""}, {""name"": ""Actor 115"", ""character"": ""Character 25""}, {""name"": ""Actor 16"", ""character"": ""Character 85""}, {""name"": ""Actor 17"", ""character"": ""Character 17""}]",122570423.9115085
2498,Mock Movie 2498,59316009.01377539,"[{""id"": 24, ""name"": ""Adventure""}, {""id"": 24, ""name"": ""Thriller""}, {""id"": 22, ""name"": ""Romance""}]","[{""name"": ""Actor 132"", ""character"": ""Character 97""}, {""name"": ""Actor 60"", ""character"": ""Character 18""}, {""name"": ""Actor 41"", ""character"": ""Character 87""}, {""name"": ""Actor 65"", ""character"": ""Character 53""}, {""name"": ""Actor 10"", ""character"": ""Character 10""}, {""name"": ""Actor 104"", ""character"": ""Character 17""}, {""name"": ""Actor 88"", ""character"": ""Character 16""}]",88102780.66180576
2499,Mock Movie 2499,63808057.29461702,"[{""id"": 10, ""name"": ""Fantasy""}, {""id"": 19, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Action""}]","[{""name"": ""Actor 54"", ""character"": ""Character 59""}, {""name"": ""Actor 57"", ""character"": ""Character 75""}, {""name"": ""Actor 6"", ""character"": ""Character 49""}, {""name"": ""Actor 32"", ""character"": ""Character 44""}, {""name"": ""Actor 108"", ""character"": ""Character 48""}]",319433944.6865324
2500,Mock Movie 2500,1000000.0,"[{""id"": 92, ""name"": ""Drama""}, {""id"": 34, ""name"": ""Comedy""}, {""id"": 59, ""name"": ""Animation""}, {""id"": 74, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 26"", ""character"": ""Character 23""}, {""name"": ""Actor 76"", ""character"": ""Character 65""}, {""name"": ""Actor 62"", ""character"": ""Character 3""}, {""name"": ""Actor 79"", ""character"": ""Character 96""}, {""name"": ""Actor 73"", ""character"": ""Character 63""}, {""name"": ""Actor 101"", ""character"": ""Character 34""}, {""name"": ""Actor 44"", ""character"": ""Character 85""}]",3676610.1718964307
2501,Mock Movie 2501,13352565.55668708,"[{""id"": 53, ""name"": ""Fantasy""}, {""id"": 88, ""name"": ""Action""}]","[{""name"": ""Actor 2"", ""character"": ""Character 51""}, {""name"": ""Actor 70"", ""character"": ""Character 20""}, {""name"": ""Actor 42"", ""character"": ""Character 43""}, {""name"": ""Actor 135"", ""character"": ""Character 58""}, {""name"": ""Actor 18"", ""character"": ""Character 63""}, {""name"": ""Actor 112"", ""character"": ""Character 23""}, {""name"": ""Actor 140"", ""character"": ""Character 11""}, {""name"": ""Actor 60"", ""character"": ""Character 4""}]",30005115.174377915
2502,Mock Movie 2502,56826060.29187944,"[{""id"": 57, ""name"": ""Science Fiction""}, {""id"": 84, ""name"": ""Adventure""}, {""id"": 20, ""name"": ""Action""}, {""id"": 54, ""name"": ""Romance""}]","[{""name"": ""Actor 147"", ""character"": ""Character 22""}, {""name"": ""Actor 131"", ""character"": ""Character 80""}, {""name"": ""Actor 22"", ""character"": ""Character 55""}, {""name"": ""Actor 96"", ""character"": ""Character 33""}, {""name"": ""Actor 87"", ""character"": ""Character 32""}, {""name"": ""Actor 24"", ""character"": ""Character 81""}, {""name"": ""Actor 142"", ""character"": ""Character 41""}, {""name"": ""Actor 80"", ""character"": ""Character 18""}, {""name"": ""Actor 92"", ""character"": ""Character 18""}, {""name"": ""Actor 95"", ""character"": ""Character 13""}]",159626810.97311932
2503,Mock Movie 2503,92384864.26060936,"[{""id"": 92, ""name"": ""Comedy""}, {""id"": 95, ""name"": ""Science Fiction""}, {""id"": 31, ""name"": ""Thriller""}]","[{""name"": ""Actor 42"", ""character"": ""Character 80""}, {""name"": ""Actor 6"", ""character"": ""Character 10""}, {""name"": ""Actor 40"", ""character"": ""Character 83""}]",223135532.89856482
2504,Mock Movie 2504,80238520.66075614,"[{""id"": 43, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Drama""}, {""id"": 49, ""name"": ""Animation""}]","[{""name"": ""Actor 126"", ""character"": ""Character 18""}, {""name"": ""Actor 133"", ""character"": ""Character 93""}, {""name"": ""Actor 29"", ""character"": ""Character 48""}, {""name"": ""Actor 63"", ""character"": ""Character 30""}, {""name"": ""Actor 28"", ""character"": ""Character 8""}, {""name"": ""Actor 75"", ""character"": ""Character 28""}, {""name"": ""Actor 93"", ""character"": ""Character 8""}, {""name"": ""Actor 98"", ""character"": ""Character 18""}]",101621541.85021034
2505,Mock Movie 2505,50380192.848560676,"[{""id"": 24, ""name"": ""Action""}]","[{""name"": ""Actor 54"", ""character"": ""Character 39""}, {""name"": ""Actor 17"", ""character"": ""Character 40""}, {""name"": ""Actor 73"", ""character"": ""Character 24""}, {""name"": ""Actor 109"", ""character"": ""Character 11""}]",100066028.29109566
2506,Mock Movie 2506,84367802.89157909,"[{""id"": 94, ""name"": ""Fantasy""}, {""id"": 88, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 27, ""name"": ""Comedy""}]","[{""name"": ""Actor 122"", ""character"": ""Character 58""}, {""name"": ""Actor 7"", ""character"": ""Character 90""}, {""name"": ""Actor 33"", ""character"": ""Character 24""}, {""name"": ""Actor 110"", ""character"": ""Character 45""}, {""name"": ""Actor 14"", ""character"": ""Character 52""}, {""name"": ""Actor 79"", ""character"": ""Character 86""}, {""name"": ""Actor 145"", ""character"": ""Character 76""}, {""name"": ""Actor 120"", ""character"": ""Character 56""}, {""name"": ""Actor 103"", ""character"": ""Character 83""}, {""name"": ""Actor 133"", ""character"": ""Character 100""}]",265050546.2967296
2507,Mock Movie 2507,50105480.10534427,"[{""id"": 47, ""name"": ""Action""}, {""id"": 89, ""name"": ""Thriller""}, {""id"": 89, ""name"": ""Romance""}]","[{""name"": ""Actor 116"", ""character"": ""Character 4""}, {""name"": ""Actor 43"", ""character"": ""Character 6""}, {""name"": ""Actor 115"", ""character"": ""Character 57""}, {""name"": ""Actor 104"", ""character"": ""Character 15""}, {""name"": ""Actor 49"", ""character"": ""Character 14""}, {""name"": ""Actor 56"", ""character"": ""Character 79""}, {""name"": ""Actor 145"", ""character"": ""Character 37""}, {""name"": ""Actor 106"", ""character"": ""Character 64""}, {""name"": ""Actor 130"", ""character"": ""Character 41""}]",379365464.83573425
2508,Mock Movie 2508,1000000.0,"[{""id"": 22, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}]","[{""name"": ""Actor 3"", ""character"": ""Character 98""}, {""name"": ""Actor 73"", ""character"": ""Character 71""}, {""name"": ""Actor 37"", ""character"": ""Character 11""}, {""name"": ""Actor 33"", ""character"": ""Character 39""}, {""name"": ""Actor 95"", ""character"": ""Character 30""}, {""name"": ""Actor 146"", ""character"": ""Character 28""}, {""name"": ""Actor 58"", ""character"": ""Character 15""}, {""name"": ""Actor 61"", ""character"": ""Character 53""}, {""name"": ""Actor 36"", ""character"": ""Character 10""}, {""name"": ""Actor 54"", ""character"": ""Character 56""}]",1901111.7910951998
2509,Mock Movie 2509,63171814.216546565,"[{""id"": 72, ""name"": ""Science Fiction""}, {""id"": 15, ""name"": ""Animation""}, {""id"": 72, ""name"": ""Romance""}, {""id"": 24, ""name"": ""Fantasy""}]","[{""name"": ""Actor 135"", ""character"": ""Character 15""}, {""name"": ""Actor 149"", ""character"": ""Character 16""}, {""name"": ""Actor 85"", ""character"": ""Character 48""}, {""name"": ""Actor 18"", ""character"": ""Character 64""}]",283885817.7065684
2510,Mock Movie 2510,81600888.80804528,"[{""id"": 35, ""name"": ""Animation""}, {""id"": 73, ""name"": ""Action""}]","[{""name"": ""Actor 83"", ""character"": ""Character 2""}, {""name"": ""Actor 95"", ""character"": ""Character 24""}, {""name"": ""Actor 133"", ""character"": ""Character 52""}, {""name"": ""Actor 103"", ""character"": ""Character 39""}]",368705430.70778096
2511,Mock Movie 2511,104727674.94852334,"[{""id"": 75, ""name"": ""Science Fiction""}, {""id"": 78, ""name"": ""Horror""}]","[{""name"": ""Actor 97"", ""character"": ""Character 83""}, {""name"": ""Actor 149"", ""character"": ""Character 71""}, {""name"": ""Actor 53"", ""character"": ""Character 64""}, {""name"": ""Actor 115"", ""character"": ""Character 45""}, {""name"": ""Actor 18"", ""character"": ""Character 4""}, {""name"": ""Actor 72"", ""character"": ""Character 67""}, {""name"": ""Actor 119"", ""character"": ""Character 86""}]",1116888497.4096785
2512,Mock Movie 2512,19699428.357121035,"[{""id"": 43, ""name"": ""Adventure""}, {""id"": 90, ""name"": ""Animation""}, {""id"": 49, ""name"": ""Thriller""}, {""id"": 45, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 16"", ""character"": ""Character 34""}, {""name"": ""Actor 40"", ""character"": ""Character 100""}, {""name"": ""Actor 125"", ""character"": ""Character 66""}]",42929359.471302696
2513,Mock Movie 2513,1000000.0,"[{""id"": 61, ""name"": ""Drama""}, {""id"": 59, ""name"": ""Thriller""}, {""id"": 64, ""name"": ""Animation""}]","[{""name"": ""Actor 74"", ""character"": ""Character 97""}, {""name"": ""Actor 80"", ""character"": ""Character 51""}, {""name"": ""Actor 138"", ""character"": ""Character 95""}]",1693456.6509879478
2514,Mock Movie 2514,69752776.63461436,"[{""id"": 18, ""name"": ""Romance""}]","[{""name"": ""Actor 126"", ""character"": ""Character 60""}, {""name"": ""Actor 113"", ""character"": ""Character 37""}, {""name"": ""Actor 57"", ""character"": ""Character 76""}, {""name"": ""Actor 76"", ""character"": ""Character 54""}, {""name"": ""Actor 115"", ""character"": ""Character 57""}]",338885761.30907565
2515,Mock Movie 2515,54618826.32837902,"[{""id"": 98, ""name"": ""Comedy""}, {""id"": 41, ""name"": ""Thriller""}, {""id"": 92, ""name"": ""Drama""}]","[{""name"": ""Actor 133"", ""character"": ""Character 54""}, {""name"": ""Actor 134"", ""character"": ""Character 64""}, {""name"": ""Actor 27"", ""character"": ""Character 42""}, {""name"": ""Actor 82"", ""character"": ""Character 37""}]",195957003.52606332
2516,Mock Movie 2516,51311491.88603721,"[{""id"": 94, ""name"": ""Science Fiction""}, {""id"": 66, ""name"": ""Horror""}, {""id"": 86, ""name"": ""Fantasy""}]","[{""name"": ""Actor 8"", ""character"": ""Character 4""}, {""name"": ""Actor 118"", ""character"": ""Character 3""}, {""name"": ""Actor 16"", ""character"": ""Character 10""}, {""name"": ""Actor 122"", ""character"": ""Character 63""}, {""name"": ""Actor 114"", ""character"": ""Character 26""}, {""name"": ""Actor 15"", ""character"": ""Character 14""}, {""name"": ""Actor 80"", ""character"": ""Character 100""}, {""name"": ""Actor 96"", ""character"": ""Character 34""}, {""name"": ""Actor 87"", ""character"": ""Character 14""}, {""name"": ""Actor 54"", ""character"": ""Character 20""}]",218047316.57168525
2517,Mock Movie 2517,84933590.09487465,"[{""id"": 83, ""name"": ""Adventure""}, {""id"": 90, ""name"": ""Comedy""}]","[{""name"": ""Actor 98"", ""character"": ""Character 42""}, {""name"": ""Actor 115"", ""character"": ""Character 14""}, {""name"": ""Actor 33"", ""character"": ""Character 64""}, {""name"": ""Actor 67"", ""character"": ""Character 61""}, {""name"": ""Actor 14"", ""character"": ""Character 37""}, {""name"": ""Actor 94"", ""character"": ""Character 82""}, {""name"": ""Actor 88"", ""character"": ""Character 69""}, {""name"": ""Actor 42"", ""character"": ""Character 46""}]",362628713.86304975
2518,Mock Movie 2518,69603100.53970249,"[{""id"": 66, ""name"": ""Science Fiction""}, {""id"": 49, ""name"": ""Comedy""}, {""id"": 29, ""name"": ""Animation""}, {""id"": 74, ""name"": ""Adventure""}]","[{""name"": ""Actor 40"", ""character"": ""Character 36""}, {""name"": ""Actor 7"", ""character"": ""Character 10""}, {""name"": ""Actor 48"", ""character"": ""Character 1""}, {""name"": ""Actor 33"", ""character"": ""Character 54""}, {""name"": ""Actor 14"", ""character"": ""Character 38""}]",140153697.00258684
2519,Mock Movie 2519,57992189.33486715,"[{""id"": 17, ""name"": ""Comedy""}, {""id"": 97, ""name"": ""Romance""}, {""id"": 23, ""name"": ""Horror""}, {""id"": 45, ""name"": ""Adventure""}]","[{""name"": ""Actor 108"", ""character"": ""Character 74""}, {""name"": ""Actor 13"", ""character"": ""Character 31""}, {""name"": ""Actor 106"", ""character"": ""Character 21""}, {""name"": ""Actor 116"", ""character"": ""Character 16""}, {""name"": ""Actor 60"", ""character"": ""Character 95""}, {""name"": ""Actor 113"", ""character"": ""Character 74""}, {""name"": ""Actor 44"", ""character"": ""Character 44""}, {""name"": ""Actor 96"", ""character"": ""Character 50""}, {""name"": ""Actor 9"", ""character"": ""Character 93""}, {""name"": ""Actor 15"", ""character"": ""Character 80""}]",251719645.53441098
2520,Mock Movie 2520,23859059.378788337,"[{""id"": 15, ""name"": ""Action""}, {""id"": 60, ""name"": ""Romance""}, {""id"": 82, ""name"": ""Horror""}]","[{""name"": ""Actor 30"", ""character"": ""Character 51""}, {""name"": ""Actor 86"", ""character"": ""Character 33""}, {""name"": ""Actor 139"", ""character"": ""Character 75""}, {""name"": ""Actor 134"", ""character"": ""Character 34""}, {""name"": ""Actor 65"", ""character"": ""Character 10""}, {""name"": ""Actor 70"", ""character"": ""Character 14""}, {""name"": ""Actor 90"", ""character"": ""Character 96""}, {""name"": ""Actor 33"", ""character"": ""Character 4""}, {""name"": ""Actor 56"", ""character"": ""Character 5""}]",98626185.19285512
2521,Mock Movie 2521,66479763.6219599,"[{""id"": 82, ""name"": ""Fantasy""}]","[{""name"": ""Actor 126"", ""character"": ""Character 13""}, {""name"": ""Actor 104"", ""character"": ""Character 47""}, {""name"": ""Actor 9"", ""character"": ""Character 16""}, {""name"": ""Actor 77"", ""character"": ""Character 90""}, {""name"": ""Actor 15"", ""character"": ""Character 60""}, {""name"": ""Actor 106"", ""character"": ""Character 41""}, {""name"": ""Actor 37"", ""character"": ""Character 16""}, {""name"": ""Actor 63"", ""character"": ""Character 78""}, {""name"": ""Actor 48"", ""character"": ""Character 49""}]",172436264.093646
2522,Mock Movie 2522,1000000.0,"[{""id"": 39, ""name"": ""Action""}, {""id"": 20, ""name"": ""Horror""}, {""id"": 44, ""name"": ""Romance""}, {""id"": 96, ""name"": ""Comedy""}]","[{""name"": ""Actor 70"", ""character"": ""Character 28""}, {""name"": ""Actor 46"", ""character"": ""Character 11""}, {""name"": ""Actor 9"", ""character"": ""Character 88""}, {""name"": ""Actor 127"", ""character"": ""Character 6""}, {""name"": ""Actor 12"", ""character"": ""Character 59""}, {""name"": ""Actor 74"", ""character"": ""Character 59""}]",4606436.779673204
2523,Mock Movie 2523,50003115.03781565,"[{""id"": 61, ""name"": ""Science Fiction""}, {""id"": 72, ""name"": ""Horror""}, {""id"": 47, ""name"": ""Drama""}, {""id"": 31, ""name"": ""Fantasy""}]","[{""name"": ""Actor 9"", ""character"": ""Character 98""}, {""name"": ""Actor 22"", ""character"": ""Character 67""}, {""name"": ""Actor 125"", ""character"": ""Character 8""}, {""name"": ""Actor 101"", ""character"": ""Character 16""}, {""name"": ""Actor 121"", ""character"": ""Character 14""}, {""name"": ""Actor 136"", ""character"": ""Character 9""}, {""name"": ""Actor 116"", ""character"": ""Character 27""}, {""name"": ""Actor 55"", ""character"": ""Character 5""}, {""name"": ""Actor 129"", ""character"": ""Character 84""}]",118426531.45239258
2524,Mock Movie 2524,38812617.09252319,"[{""id"": 38, ""name"": ""Drama""}, {""id"": 56, ""name"": ""Fantasy""}]","[{""name"": ""Actor 38"", ""character"": ""Character 6""}, {""name"": ""Actor 54"", ""character"": ""Character 35""}, {""name"": ""Actor 120"", ""character"": ""Character 37""}, {""name"": ""Actor 127"", ""character"": ""Character 68""}, {""name"": ""Actor 86"", ""character"": ""Character 4""}]",181502267.25595623
2525,Mock Movie 2525,1000000.0,"[{""id"": 80, ""name"": ""Science Fiction""}, {""id"": 97, ""name"": ""Animation""}]","[{""name"": ""Actor 141"", ""character"": ""Character 51""}, {""name"": ""Actor 65"", ""character"": ""Character 93""}, {""name"": ""Actor 105"", ""character"": ""Character 96""}, {""name"": ""Actor 9"", ""character"": ""Character 47""}, {""name"": ""Actor 72"", ""character"": ""Character 42""}, {""name"": ""Actor 29"", ""character"": ""Character 81""}, {""name"": ""Actor 44"", ""character"": ""Character 40""}, {""name"": ""Actor 108"", ""character"": ""Character 17""}, {""name"": ""Actor 27"", ""character"": ""Character 60""}]",2504514.614162289
